Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Russia,RUS,"Jul 3, 2020",45.703
Russia,RUS,"Jul 4, 2020",45.76
Rwanda,RWA,"Mar 15, 2020",0.077
Rwanda,RWA,"Mar 16, 2020",0.193
Rwanda,RWA,"Mar 17, 2020",0.12867
Rwanda,RWA,"Mar 18, 2020",0.15433
Rwanda,RWA,"Mar 19, 2020",0.15433
Rwanda,RWA,"Mar 20, 2020",0.15433
Rwanda,RWA,"Mar 21, 2020",0.25733
Rwanda,RWA,"Mar 22, 2020",0.15433
Rwanda,RWA,"Mar 23, 2020",0.20567
Rwanda,RWA,"Mar 24, 2020",0.489
Rwanda,RWA,"Mar 25, 2020",0.592
Rwanda,RWA,"Mar 26, 2020",0.56633
Rwanda,RWA,"Mar 27, 2020",0.36033
Rwanda,RWA,"Mar 28, 2020",0.36033
Rwanda,RWA,"Mar 29, 2020",0.489
Rwanda,RWA,"Mar 30, 2020",0.51467
Rwanda,RWA,"Mar 31, 2020",0.41167
Rwanda,RWA,"Apr 1, 2020",0.386
Rwanda,RWA,"Apr 2, 2020",0.30867
Rwanda,RWA,"Apr 3, 2020",0.30867
Rwanda,RWA,"Apr 4, 2020",0.36
Rwanda,RWA,"Apr 5, 2020",0.51467
Rwanda,RWA,"Apr 6, 2020",0.566
Rwanda,RWA,"Apr 7, 2020",0.41167
Rwanda,RWA,"Apr 8, 2020",0.077
Rwanda,RWA,"Apr 9, 2020",0.15433
Rwanda,RWA,"Apr 10, 2020",0.206
Rwanda,RWA,"Apr 11, 2020",0.33467
Rwanda,RWA,"Apr 12, 2020",0.25733
Rwanda,RWA,"Apr 13, 2020",0.33433
Rwanda,RWA,"Apr 14, 2020",0.23133
Rwanda,RWA,"Apr 15, 2020",0.36
Rwanda,RWA,"Apr 16, 2020",0.257
Rwanda,RWA,"Apr 17, 2020",0.28267
Rwanda,RWA,"Apr 18, 2020",0.23133
Rwanda,RWA,"Apr 19, 2020",0.20567
Rwanda,RWA,"Apr 20, 2020",0.23167
Rwanda,RWA,"Apr 21, 2020",0.103
Rwanda,RWA,"Apr 22, 2020",0.15467
Rwanda,RWA,"Apr 23, 2020",0.15467
Rwanda,RWA,"Apr 24, 2020",0.18033
Rwanda,RWA,"Apr 25, 2020",0.66933
Rwanda,RWA,"Apr 26, 2020",0.772
Rwanda,RWA,"Apr 27, 2020",0.95233
Rwanda,RWA,"Apr 28, 2020",0.79767
Rwanda,RWA,"Apr 29, 2020",0.74633
Rwanda,RWA,"Apr 30, 2020",0.875
Rwanda,RWA,"May 1, 2020",0.92667
Rwanda,RWA,"May 2, 2020",0.95233
Rwanda,RWA,"May 3, 2020",0.772
Rwanda,RWA,"May 4, 2020",0.41167
Rwanda,RWA,"May 5, 2020",0.30867
Rwanda,RWA,"May 6, 2020",0.15433
Rwanda,RWA,"May 7, 2020",0.23133
Rwanda,RWA,"May 8, 2020",0.25733
Rwanda,RWA,"May 9, 2020",0.30867
Rwanda,RWA,"May 10, 2020",0.30867
Rwanda,RWA,"May 11, 2020",0.33433
Rwanda,RWA,"May 12, 2020",0.30867
Rwanda,RWA,"May 13, 2020",0.15433
Rwanda,RWA,"May 14, 2020",0.077
Rwanda,RWA,"May 15, 2020",0.05133
Rwanda,RWA,"May 16, 2020",0.02567
Rwanda,RWA,"May 17, 2020",0.05133
Rwanda,RWA,"May 18, 2020",0.12867
Rwanda,RWA,"May 19, 2020",0.25733
Rwanda,RWA,"May 20, 2020",0.489
Rwanda,RWA,"May 21, 2020",0.566
Rwanda,RWA,"May 22, 2020",0.59167
Rwanda,RWA,"May 23, 2020",0.33433
Rwanda,RWA,"May 24, 2020",0.283
Rwanda,RWA,"May 25, 2020",0.18
Rwanda,RWA,"May 26, 2020",0.386
Rwanda,RWA,"May 27, 2020",0.36033
Rwanda,RWA,"May 28, 2020",0.489
Rwanda,RWA,"May 29, 2020",0.33467
Rwanda,RWA,"May 30, 2020",0.41167
Rwanda,RWA,"May 31, 2020",0.33467
Rwanda,RWA,"Jun 1, 2020",0.54033
Rwanda,RWA,"Jun 2, 2020",0.566
Rwanda,RWA,"Jun 3, 2020",0.643
Rwanda,RWA,"Jun 4, 2020",0.69467
Rwanda,RWA,"Jun 5, 2020",0.84933
Rwanda,RWA,"Jun 6, 2020",0.92667
Rwanda,RWA,"Jun 7, 2020",0.875
Rwanda,RWA,"Jun 8, 2020",0.74633
Rwanda,RWA,"Jun 9, 2020",0.79767
Rwanda,RWA,"Jun 10, 2020",0.82333
Rwanda,RWA,"Jun 11, 2020",0.952
Rwanda,RWA,"Jun 12, 2020",1.10667
Rwanda,RWA,"Jun 13, 2020",1.20967
Rwanda,RWA,"Jun 14, 2020",1.67267
Rwanda,RWA,"Jun 15, 2020",2.26433
Rwanda,RWA,"Jun 16, 2020",2.62467
Rwanda,RWA,"Jun 17, 2020",2.44467
Rwanda,RWA,"Jun 18, 2020",1.467
Rwanda,RWA,"Jun 19, 2020",0.875
Rwanda,RWA,"Jun 20, 2020",0.64333
Rwanda,RWA,"Jun 21, 2020",1.621
Rwanda,RWA,"Jun 22, 2020",2.11
Rwanda,RWA,"Jun 23, 2020",3.24233
Rwanda,RWA,"Jun 24, 2020",2.47033
Rwanda,RWA,"Jun 25, 2020",2.625
Rwanda,RWA,"Jun 26, 2020",1.62133
Rwanda,RWA,"Jun 27, 2020",1.54433
Rwanda,RWA,"Jun 28, 2020",1.23533
Rwanda,RWA,"Jun 29, 2020",1.287
Rwanda,RWA,"Jun 30, 2020",3.68033
Rwanda,RWA,"Jul 1, 2020",3.78333
Rwanda,RWA,"Jul 2, 2020",3.65467
Rwanda,RWA,"Jul 3, 2020",1.59567
Rwanda,RWA,"Jul 4, 2020",1.44133
Saint Kitts and Nevis,KNA,"Mar 26, 2020",37.6
Saint Kitts and Nevis,KNA,"Mar 27, 2020",18.8
Saint Kitts and Nevis,KNA,"Mar 28, 2020",12.53333
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0
Saint Kitts and Nevis,KNA,"Mar 30, 2020",31.333
Saint Kitts and Nevis,KNA,"Mar 31, 2020",31.333
Saint Kitts and Nevis,KNA,"Apr 1, 2020",37.59967
Saint Kitts and Nevis,KNA,"Apr 2, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 3, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 4, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 5, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 6, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 7, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 8, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 9, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 10, 2020",0
Saint Kitts and Nevis,KNA,"Apr 11, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 12, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 13, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 14, 2020",0
Saint Kitts and Nevis,KNA,"Apr 15, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 16, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 17, 2020",12.53333
Saint Kitts and Nevis,KNA,"Apr 18, 2020",0
Saint Kitts and Nevis,KNA,"Apr 19, 2020",0
Saint Kitts and Nevis,KNA,"Apr 20, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 21, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 22, 2020",6.26667
Saint Kitts and Nevis,KNA,"Apr 23, 2020",0
Saint Kitts and Nevis,KNA,"Apr 24, 2020",0
Saint Kitts and Nevis,KNA,"Apr 25, 2020",0
Saint Kitts and Nevis,KNA,"Apr 26, 2020",0
Saint Kitts and Nevis,KNA,"Apr 27, 2020",0
Saint Kitts and Nevis,KNA,"Apr 28, 2020",0
Saint Kitts and Nevis,KNA,"Apr 29, 2020",0
Saint Kitts and Nevis,KNA,"Apr 30, 2020",0
Saint Kitts and Nevis,KNA,"May 1, 2020",0
Saint Kitts and Nevis,KNA,"May 2, 2020",0
Saint Kitts and Nevis,KNA,"May 3, 2020",0
Saint Kitts and Nevis,KNA,"May 4, 2020",0
Saint Kitts and Nevis,KNA,"May 5, 2020",0
Saint Kitts and Nevis,KNA,"May 6, 2020",0
Saint Kitts and Nevis,KNA,"May 7, 2020",0
Saint Kitts and Nevis,KNA,"May 8, 2020",0
Saint Kitts and Nevis,KNA,"May 9, 2020",0
Saint Kitts and Nevis,KNA,"May 10, 2020",0
Saint Kitts and Nevis,KNA,"May 11, 2020",0
Saint Kitts and Nevis,KNA,"May 12, 2020",0
Saint Kitts and Nevis,KNA,"May 13, 2020",0
Saint Kitts and Nevis,KNA,"May 14, 2020",0
Saint Kitts and Nevis,KNA,"May 15, 2020",0
Saint Kitts and Nevis,KNA,"May 16, 2020",0
Saint Kitts and Nevis,KNA,"May 17, 2020",0
Saint Kitts and Nevis,KNA,"May 18, 2020",0
Saint Kitts and Nevis,KNA,"May 19, 2020",0
Saint Kitts and Nevis,KNA,"May 20, 2020",0
Saint Kitts and Nevis,KNA,"May 21, 2020",0
Saint Kitts and Nevis,KNA,"May 22, 2020",0
Saint Kitts and Nevis,KNA,"May 23, 2020",0
Saint Kitts and Nevis,KNA,"May 24, 2020",0
Saint Kitts and Nevis,KNA,"May 25, 2020",0
Saint Kitts and Nevis,KNA,"May 26, 2020",0
Saint Kitts and Nevis,KNA,"May 27, 2020",0
Saint Kitts and Nevis,KNA,"May 28, 2020",0
Saint Kitts and Nevis,KNA,"May 29, 2020",0
Saint Kitts and Nevis,KNA,"May 30, 2020",0
Saint Kitts and Nevis,KNA,"May 31, 2020",0
Saint Kitts and Nevis,KNA,"Jun 1, 2020",0
Saint Kitts and Nevis,KNA,"Jun 2, 2020",0
Saint Kitts and Nevis,KNA,"Jun 3, 2020",0
Saint Kitts and Nevis,KNA,"Jun 4, 2020",0
Saint Kitts and Nevis,KNA,"Jun 5, 2020",0
Saint Kitts and Nevis,KNA,"Jun 6, 2020",0
Saint Kitts and Nevis,KNA,"Jun 7, 2020",0
Saint Kitts and Nevis,KNA,"Jun 8, 2020",0
Saint Kitts and Nevis,KNA,"Jun 9, 2020",0
Saint Kitts and Nevis,KNA,"Jun 10, 2020",0
Saint Kitts and Nevis,KNA,"Jun 11, 2020",0
Saint Kitts and Nevis,KNA,"Jun 12, 2020",0
Saint Kitts and Nevis,KNA,"Jun 13, 2020",0
Saint Kitts and Nevis,KNA,"Jun 14, 2020",0
Saint Kitts and Nevis,KNA,"Jun 15, 2020",0
Saint Kitts and Nevis,KNA,"Jun 16, 2020",0
Saint Kitts and Nevis,KNA,"Jun 17, 2020",0
Saint Kitts and Nevis,KNA,"Jun 18, 2020",0
Saint Kitts and Nevis,KNA,"Jun 19, 2020",0
Saint Kitts and Nevis,KNA,"Jun 20, 2020",0
Saint Kitts and Nevis,KNA,"Jun 21, 2020",0
Saint Kitts and Nevis,KNA,"Jun 22, 2020",0
Saint Kitts and Nevis,KNA,"Jun 23, 2020",0
Saint Kitts and Nevis,KNA,"Jun 24, 2020",0
Saint Kitts and Nevis,KNA,"Jun 25, 2020",0
Saint Kitts and Nevis,KNA,"Jun 26, 2020",0
Saint Kitts and Nevis,KNA,"Jun 27, 2020",0
Saint Kitts and Nevis,KNA,"Jun 28, 2020",0
Saint Kitts and Nevis,KNA,"Jun 29, 2020",0
Saint Kitts and Nevis,KNA,"Jun 30, 2020",0
Saint Kitts and Nevis,KNA,"Jul 1, 2020",0
Saint Kitts and Nevis,KNA,"Jul 2, 2020",0
Saint Kitts and Nevis,KNA,"Jul 3, 2020",0
Saint Kitts and Nevis,KNA,"Jul 4, 2020",0
Saint Lucia,LCA,"Mar 15, 2020",10.892
Saint Lucia,LCA,"Mar 16, 2020",5.446
Saint Lucia,LCA,"Mar 17, 2020",3.63067
Saint Lucia,LCA,"Mar 18, 2020",0
Saint Lucia,LCA,"Mar 19, 2020",0
Saint Lucia,LCA,"Mar 20, 2020",0
Saint Lucia,LCA,"Mar 21, 2020",0
Saint Lucia,LCA,"Mar 22, 2020",0
Saint Lucia,LCA,"Mar 23, 2020",0
Saint Lucia,LCA,"Mar 24, 2020",0
Saint Lucia,LCA,"Mar 25, 2020",0
Saint Lucia,LCA,"Mar 26, 2020",1.81533
Saint Lucia,LCA,"Mar 27, 2020",1.81533
Saint Lucia,LCA,"Mar 28, 2020",1.81533
Saint Lucia,LCA,"Mar 29, 2020",1.81533
Saint Lucia,LCA,"Mar 30, 2020",10.89167
Saint Lucia,LCA,"Mar 31, 2020",10.89167
Saint Lucia,LCA,"Apr 1, 2020",16.33733
Saint Lucia,LCA,"Apr 2, 2020",7.261
Saint Lucia,LCA,"Apr 3, 2020",7.261
Saint Lucia,LCA,"Apr 4, 2020",0
Saint Lucia,LCA,"Apr 5, 2020",1.81533
Saint Lucia,LCA,"Apr 6, 2020",1.81533
Saint Lucia,LCA,"Apr 7, 2020",1.81533
Saint Lucia,LCA,"Apr 8, 2020",0
Saint Lucia,LCA,"Apr 9, 2020",0
Saint Lucia,LCA,"Apr 10, 2020",0
Saint Lucia,LCA,"Apr 11, 2020",1.81533
Saint Lucia,LCA,"Apr 12, 2020",1.81533
Saint Lucia,LCA,"Apr 13, 2020",1.81533
Saint Lucia,LCA,"Apr 14, 2020",0
Saint Lucia,LCA,"Apr 15, 2020",0
Saint Lucia,LCA,"Apr 16, 2020",0
Saint Lucia,LCA,"Apr 17, 2020",0
Saint Lucia,LCA,"Apr 18, 2020",0
Saint Lucia,LCA,"Apr 19, 2020",0
Saint Lucia,LCA,"Apr 20, 2020",0
Saint Lucia,LCA,"Apr 21, 2020",0
Saint Lucia,LCA,"Apr 22, 2020",0
Saint Lucia,LCA,"Apr 23, 2020",0
Saint Lucia,LCA,"Apr 24, 2020",0
Saint Lucia,LCA,"Apr 25, 2020",0
Saint Lucia,LCA,"Apr 26, 2020",0
Saint Lucia,LCA,"Apr 27, 2020",0
Saint Lucia,LCA,"Apr 28, 2020",0
Saint Lucia,LCA,"Apr 29, 2020",0
Saint Lucia,LCA,"Apr 30, 2020",3.63067
Saint Lucia,LCA,"May 1, 2020",3.63067
Saint Lucia,LCA,"May 2, 2020",3.63067
Saint Lucia,LCA,"May 3, 2020",0
Saint Lucia,LCA,"May 4, 2020",1.81533
Saint Lucia,LCA,"May 5, 2020",1.81533
Saint Lucia,LCA,"May 6, 2020",1.81533
Saint Lucia,LCA,"May 7, 2020",0
Saint Lucia,LCA,"May 8, 2020",0
Saint Lucia,LCA,"May 9, 2020",0
Saint Lucia,LCA,"May 10, 2020",0
Saint Lucia,LCA,"May 11, 2020",0
Saint Lucia,LCA,"May 12, 2020",0
Saint Lucia,LCA,"May 13, 2020",0
Saint Lucia,LCA,"May 14, 2020",0
Saint Lucia,LCA,"May 15, 2020",0
Saint Lucia,LCA,"May 16, 2020",0
Saint Lucia,LCA,"May 17, 2020",0
Saint Lucia,LCA,"May 18, 2020",0
Saint Lucia,LCA,"May 19, 2020",0
Saint Lucia,LCA,"May 20, 2020",0
Saint Lucia,LCA,"May 21, 2020",0
Saint Lucia,LCA,"May 22, 2020",0
Saint Lucia,LCA,"May 23, 2020",0
Saint Lucia,LCA,"May 24, 2020",0
Saint Lucia,LCA,"May 25, 2020",0
Saint Lucia,LCA,"May 26, 2020",0
Saint Lucia,LCA,"May 27, 2020",0
Saint Lucia,LCA,"May 28, 2020",0
Saint Lucia,LCA,"May 29, 2020",0
Saint Lucia,LCA,"May 30, 2020",0
Saint Lucia,LCA,"May 31, 2020",0
Saint Lucia,LCA,"Jun 1, 2020",0
Saint Lucia,LCA,"Jun 2, 2020",0
Saint Lucia,LCA,"Jun 3, 2020",0
Saint Lucia,LCA,"Jun 4, 2020",0
Saint Lucia,LCA,"Jun 5, 2020",1.81533
Saint Lucia,LCA,"Jun 6, 2020",1.81533
Saint Lucia,LCA,"Jun 7, 2020",1.81533
Saint Lucia,LCA,"Jun 8, 2020",0
Saint Lucia,LCA,"Jun 9, 2020",0
Saint Lucia,LCA,"Jun 10, 2020",0
Saint Lucia,LCA,"Jun 11, 2020",0
Saint Lucia,LCA,"Jun 12, 2020",0
Saint Lucia,LCA,"Jun 13, 2020",0
Saint Lucia,LCA,"Jun 14, 2020",0
Saint Lucia,LCA,"Jun 15, 2020",0
Saint Lucia,LCA,"Jun 16, 2020",0
Saint Lucia,LCA,"Jun 17, 2020",0
Saint Lucia,LCA,"Jun 18, 2020",0
Saint Lucia,LCA,"Jun 19, 2020",0
Saint Lucia,LCA,"Jun 20, 2020",0
Saint Lucia,LCA,"Jun 21, 2020",0
Saint Lucia,LCA,"Jun 22, 2020",0
Saint Lucia,LCA,"Jun 23, 2020",0
Saint Lucia,LCA,"Jun 24, 2020",0
Saint Lucia,LCA,"Jun 25, 2020",0
Saint Lucia,LCA,"Jun 26, 2020",0
Saint Lucia,LCA,"Jun 27, 2020",0
Saint Lucia,LCA,"Jun 28, 2020",0
Saint Lucia,LCA,"Jun 29, 2020",0
Saint Lucia,LCA,"Jun 30, 2020",0
Saint Lucia,LCA,"Jul 1, 2020",0
Saint Lucia,LCA,"Jul 2, 2020",0
Saint Lucia,LCA,"Jul 3, 2020",5.44567
Saint Lucia,LCA,"Jul 4, 2020",5.44567
Saint Vincent and the Grenadines,VCT,"Mar 13, 2020",9.013
Saint Vincent and the Grenadines,VCT,"Mar 14, 2020",9.013
Saint Vincent and the Grenadines,VCT,"Mar 15, 2020",9.013
Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 3, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 4, 2020",18.02667
Saint Vincent and the Grenadines,VCT,"Apr 5, 2020",15.02233
Saint Vincent and the Grenadines,VCT,"Apr 6, 2020",15.02233
Saint Vincent and the Grenadines,VCT,"Apr 7, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 8, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 9, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 10, 2020",15.022
Saint Vincent and the Grenadines,VCT,"Apr 11, 2020",12.01767
Saint Vincent and the Grenadines,VCT,"Apr 12, 2020",12.01767
Saint Vincent and the Grenadines,VCT,"Apr 13, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 14, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 15, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 16, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 17, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 18, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 19, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 20, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 21, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 22, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 23, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 24, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 25, 2020",6.00867
Saint Vincent and the Grenadines,VCT,"Apr 26, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 27, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 28, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Apr 29, 2020",6.00867
Saint Vincent and the Grenadines,VCT,"Apr 30, 2020",6.00867
Saint Vincent and the Grenadines,VCT,"May 1, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 2, 2020",0
Saint Vincent and the Grenadines,VCT,"May 3, 2020",0
Saint Vincent and the Grenadines,VCT,"May 4, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 5, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 6, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 7, 2020",0
Saint Vincent and the Grenadines,VCT,"May 8, 2020",0
Saint Vincent and the Grenadines,VCT,"May 9, 2020",0
Saint Vincent and the Grenadines,VCT,"May 10, 2020",0
Saint Vincent and the Grenadines,VCT,"May 11, 2020",0
Saint Vincent and the Grenadines,VCT,"May 12, 2020",0
Saint Vincent and the Grenadines,VCT,"May 13, 2020",0
Saint Vincent and the Grenadines,VCT,"May 14, 2020",0
Saint Vincent and the Grenadines,VCT,"May 15, 2020",0
Saint Vincent and the Grenadines,VCT,"May 16, 2020",0
Saint Vincent and the Grenadines,VCT,"May 17, 2020",0
Saint Vincent and the Grenadines,VCT,"May 18, 2020",0
Saint Vincent and the Grenadines,VCT,"May 19, 2020",0
Saint Vincent and the Grenadines,VCT,"May 20, 2020",0
Saint Vincent and the Grenadines,VCT,"May 21, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 22, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 23, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"May 24, 2020",0
Saint Vincent and the Grenadines,VCT,"May 25, 2020",0
Saint Vincent and the Grenadines,VCT,"May 26, 2020",0
Saint Vincent and the Grenadines,VCT,"May 27, 2020",0
Saint Vincent and the Grenadines,VCT,"May 28, 2020",0
Saint Vincent and the Grenadines,VCT,"May 29, 2020",21.031
Saint Vincent and the Grenadines,VCT,"May 30, 2020",24.03533
Saint Vincent and the Grenadines,VCT,"May 31, 2020",24.03533
Saint Vincent and the Grenadines,VCT,"Jun 1, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Jun 2, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 3, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 4, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 5, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 6, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 7, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 8, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 9, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Jun 10, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Jun 11, 2020",3.00433
Saint Vincent and the Grenadines,VCT,"Jun 12, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 13, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 14, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 15, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 16, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 17, 2020",6.009
Saint Vincent and the Grenadines,VCT,"Jun 18, 2020",6.009
Saint Vincent and the Grenadines,VCT,"Jun 19, 2020",6.009
Saint Vincent and the Grenadines,VCT,"Jun 20, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 21, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 22, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 23, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 24, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 25, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 26, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 27, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 28, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 29, 2020",0
Saint Vincent and the Grenadines,VCT,"Jun 30, 2020",0
Saint Vincent and the Grenadines,VCT,"Jul 1, 2020",0
Saint Vincent and the Grenadines,VCT,"Jul 2, 2020",0
Saint Vincent and the Grenadines,VCT,"Jul 3, 2020",0
Saint Vincent and the Grenadines,VCT,"Jul 4, 2020",0
San Marino,SMR,"Dec 31, 2019",0
San Marino,SMR,"Jan 1, 2020",0
San Marino,SMR,"Jan 2, 2020",0
San Marino,SMR,"Jan 3, 2020",0
San Marino,SMR,"Jan 4, 2020",0
San Marino,SMR,"Jan 5, 2020",0
San Marino,SMR,"Jan 6, 2020",0
San Marino,SMR,"Jan 7, 2020",0
San Marino,SMR,"Jan 8, 2020",0
San Marino,SMR,"Jan 9, 2020",0
San Marino,SMR,"Jan 10, 2020",0
San Marino,SMR,"Jan 11, 2020",0
San Marino,SMR,"Jan 12, 2020",0
San Marino,SMR,"Jan 13, 2020",0
San Marino,SMR,"Jan 14, 2020",0
San Marino,SMR,"Jan 15, 2020",0
San Marino,SMR,"Jan 16, 2020",0
San Marino,SMR,"Jan 17, 2020",0
San Marino,SMR,"Jan 18, 2020",0
San Marino,SMR,"Jan 19, 2020",0
San Marino,SMR,"Jan 20, 2020",0
San Marino,SMR,"Jan 21, 2020",0
San Marino,SMR,"Jan 22, 2020",0
San Marino,SMR,"Jan 23, 2020",0
San Marino,SMR,"Jan 24, 2020",0
San Marino,SMR,"Jan 25, 2020",0
San Marino,SMR,"Jan 26, 2020",0
San Marino,SMR,"Jan 27, 2020",0
San Marino,SMR,"Jan 28, 2020",0
San Marino,SMR,"Jan 29, 2020",0
San Marino,SMR,"Jan 30, 2020",0
San Marino,SMR,"Jan 31, 2020",0
San Marino,SMR,"Feb 1, 2020",0
San Marino,SMR,"Feb 2, 2020",0
San Marino,SMR,"Feb 3, 2020",0
San Marino,SMR,"Feb 4, 2020",0
San Marino,SMR,"Feb 5, 2020",0
San Marino,SMR,"Feb 6, 2020",0
San Marino,SMR,"Feb 7, 2020",0
San Marino,SMR,"Feb 8, 2020",0
San Marino,SMR,"Feb 9, 2020",0
San Marino,SMR,"Feb 10, 2020",0
San Marino,SMR,"Feb 11, 2020",0
San Marino,SMR,"Feb 12, 2020",0
San Marino,SMR,"Feb 13, 2020",0
San Marino,SMR,"Feb 14, 2020",0
San Marino,SMR,"Feb 15, 2020",0
San Marino,SMR,"Feb 16, 2020",0
San Marino,SMR,"Feb 17, 2020",0
San Marino,SMR,"Feb 18, 2020",0
San Marino,SMR,"Feb 19, 2020",0
San Marino,SMR,"Feb 20, 2020",0
San Marino,SMR,"Feb 21, 2020",0
San Marino,SMR,"Feb 22, 2020",0
San Marino,SMR,"Feb 23, 2020",0
San Marino,SMR,"Feb 24, 2020",0
San Marino,SMR,"Feb 25, 2020",0
San Marino,SMR,"Feb 26, 2020",0
San Marino,SMR,"Feb 27, 2020",0
San Marino,SMR,"Feb 28, 2020",9.82167
San Marino,SMR,"Feb 29, 2020",9.82167
San Marino,SMR,"Mar 1, 2020",9.82167
San Marino,SMR,"Mar 2, 2020",68.75267
San Marino,SMR,"Mar 3, 2020",103.129
San Marino,SMR,"Mar 4, 2020",132.5945
San Marino,SMR,"Mar 5, 2020",103.129
San Marino,SMR,"Mar 6, 2020",137.50533
San Marino,SMR,"Mar 7, 2020",127.68333
San Marino,SMR,"Mar 8, 2020",108.03967
San Marino,SMR,"Mar 9, 2020",147.327
San Marino,SMR,"Mar 10, 2020",255.36733
San Marino,SMR,"Mar 11, 2020",353.58567
San Marino,SMR,"Mar 12, 2020",284.833
San Marino,SMR,"Mar 13, 2020",176.79267
San Marino,SMR,"Mar 14, 2020",108.04
San Marino,SMR,"Mar 15, 2020",255.36733
San Marino,SMR,"Mar 16, 2020",304.47667
San Marino,SMR,"Mar 17, 2020",284.833
San Marino,SMR,"Mar 18, 2020",117.862
San Marino,SMR,"Mar 19, 2020",108.04
