Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Tanzania,TZA,"Jun 3, 2020",0
Tanzania,TZA,"Jun 4, 2020",0
Tanzania,TZA,"Jun 5, 2020",0
Tanzania,TZA,"Jun 6, 2020",0
Tanzania,TZA,"Jun 7, 2020",0
Tanzania,TZA,"Jun 8, 2020",0
Tanzania,TZA,"Jun 9, 2020",0
Tanzania,TZA,"Jun 10, 2020",0
Tanzania,TZA,"Jun 11, 2020",0
Tanzania,TZA,"Jun 12, 2020",0
Tanzania,TZA,"Jun 13, 2020",0
Tanzania,TZA,"Jun 14, 2020",0
Tanzania,TZA,"Jun 15, 2020",0
Tanzania,TZA,"Jun 16, 2020",0
Tanzania,TZA,"Jun 17, 2020",0
Tanzania,TZA,"Jun 18, 2020",0
Tanzania,TZA,"Jun 19, 2020",0
Tanzania,TZA,"Jun 20, 2020",0
Tanzania,TZA,"Jun 21, 2020",0
Tanzania,TZA,"Jun 22, 2020",0
Tanzania,TZA,"Jun 23, 2020",0
Tanzania,TZA,"Jun 24, 2020",0
Tanzania,TZA,"Jun 25, 2020",0
Tanzania,TZA,"Jun 26, 2020",0
Tanzania,TZA,"Jun 27, 2020",0
Tanzania,TZA,"Jun 28, 2020",0
Tanzania,TZA,"Jun 29, 2020",0
Tanzania,TZA,"Jun 30, 2020",0
Tanzania,TZA,"Jul 1, 2020",0
Tanzania,TZA,"Jul 2, 2020",0
Tanzania,TZA,"Jul 3, 2020",0
Tanzania,TZA,"Jul 4, 2020",0
Thailand,THA,"Jan 2, 2020",0
Thailand,THA,"Jan 3, 2020",0
Thailand,THA,"Jan 4, 2020",0
Thailand,THA,"Jan 5, 2020",0
Thailand,THA,"Jan 6, 2020",0
Thailand,THA,"Jan 7, 2020",0
Thailand,THA,"Jan 8, 2020",0
Thailand,THA,"Jan 9, 2020",0
Thailand,THA,"Jan 10, 2020",0
Thailand,THA,"Jan 11, 2020",0
Thailand,THA,"Jan 12, 2020",0
Thailand,THA,"Jan 13, 2020",0
Thailand,THA,"Jan 14, 2020",0
Thailand,THA,"Jan 15, 2020",0
Thailand,THA,"Jan 16, 2020",0
Thailand,THA,"Jan 17, 2020",0
Thailand,THA,"Jan 18, 2020",0
Thailand,THA,"Jan 19, 2020",0
Thailand,THA,"Jan 20, 2020",0
Thailand,THA,"Jan 21, 2020",0
Thailand,THA,"Jan 22, 2020",0
Thailand,THA,"Jan 23, 2020",0
Thailand,THA,"Jan 24, 2020",0
Thailand,THA,"Jan 25, 2020",0
Thailand,THA,"Jan 26, 2020",0
Thailand,THA,"Jan 27, 2020",0
Thailand,THA,"Jan 28, 2020",0
Thailand,THA,"Jan 29, 2020",0
Thailand,THA,"Jan 30, 2020",0
Thailand,THA,"Jan 31, 2020",0
Thailand,THA,"Feb 1, 2020",0
Thailand,THA,"Feb 2, 2020",0
Thailand,THA,"Feb 3, 2020",0
Thailand,THA,"Feb 4, 2020",0
Thailand,THA,"Feb 5, 2020",0
Thailand,THA,"Feb 6, 2020",0
Thailand,THA,"Feb 7, 2020",0
Thailand,THA,"Feb 8, 2020",0
Thailand,THA,"Feb 9, 2020",0
Thailand,THA,"Feb 10, 2020",0
Thailand,THA,"Feb 11, 2020",0
Thailand,THA,"Feb 12, 2020",0
Thailand,THA,"Feb 13, 2020",0
Thailand,THA,"Feb 14, 2020",0
Thailand,THA,"Feb 15, 2020",0
Thailand,THA,"Feb 16, 2020",0
Thailand,THA,"Feb 17, 2020",0
Thailand,THA,"Feb 18, 2020",0
Thailand,THA,"Feb 19, 2020",0
Thailand,THA,"Feb 20, 2020",0
Thailand,THA,"Feb 21, 2020",0
Thailand,THA,"Feb 22, 2020",0
Thailand,THA,"Feb 23, 2020",0
Thailand,THA,"Feb 24, 2020",0
Thailand,THA,"Feb 25, 2020",0
Thailand,THA,"Feb 26, 2020",0
Thailand,THA,"Feb 27, 2020",0
Thailand,THA,"Feb 28, 2020",0
Thailand,THA,"Feb 29, 2020",0
Thailand,THA,"Mar 1, 2020",0.002
Thailand,THA,"Mar 2, 2020",0.002
Thailand,THA,"Mar 3, 2020",0.00233
Thailand,THA,"Mar 4, 2020",0.0028
Thailand,THA,"Mar 5, 2020",0.0028
Thailand,THA,"Mar 6, 2020",0.0035
Thailand,THA,"Mar 7, 2020",0.0035
Thailand,THA,"Mar 8, 2020",0
Thailand,THA,"Mar 11, 2020",0
Thailand,THA,"Mar 12, 2020",0
Thailand,THA,"Mar 13, 2020",0
Thailand,THA,"Mar 14, 2020",0
Thailand,THA,"Mar 15, 2020",0
Thailand,THA,"Mar 16, 2020",0
Thailand,THA,"Mar 17, 2020",0
Thailand,THA,"Mar 18, 2020",0
Thailand,THA,"Mar 19, 2020",0
Thailand,THA,"Mar 20, 2020",0
Thailand,THA,"Mar 21, 2020",0
Thailand,THA,"Mar 22, 2020",0
Thailand,THA,"Mar 23, 2020",0
Thailand,THA,"Mar 24, 2020",0.00614
Thailand,THA,"Mar 25, 2020",0.00614
Thailand,THA,"Mar 26, 2020",0.00614
Thailand,THA,"Mar 27, 2020",0.00814
Thailand,THA,"Mar 28, 2020",0.00814
Thailand,THA,"Mar 29, 2020",0.01014
Thailand,THA,"Mar 30, 2020",0.01214
Thailand,THA,"Mar 31, 2020",0.01214
Thailand,THA,"Apr 1, 2020",0.01214
Thailand,THA,"Apr 2, 2020",0.01629
Thailand,THA,"Apr 3, 2020",0.02043
Thailand,THA,"Apr 4, 2020",0.02857
Thailand,THA,"Apr 5, 2020",0.03471
Thailand,THA,"Apr 6, 2020",0.03886
Thailand,THA,"Apr 7, 2020",0.03271
Thailand,THA,"Apr 8, 2020",0.04086
Thailand,THA,"Apr 9, 2020",0.04086
Thailand,THA,"Apr 10, 2020",0.03671
Thailand,THA,"Apr 11, 2020",0.03271
Thailand,THA,"Apr 12, 2020",0.03071
Thailand,THA,"Apr 13, 2020",0.02871
Thailand,THA,"Apr 14, 2020",0.03071
Thailand,THA,"Apr 15, 2020",0.02671
Thailand,THA,"Apr 16, 2020",0.02871
Thailand,THA,"Apr 17, 2020",0.02871
Thailand,THA,"Apr 18, 2020",0.02457
Thailand,THA,"Apr 19, 2020",0.01843
Thailand,THA,"Apr 20, 2020",0.01429
Thailand,THA,"Apr 21, 2020",0.01229
Thailand,THA,"Apr 22, 2020",0.01014
Thailand,THA,"Apr 23, 2020",0.00814
Thailand,THA,"Apr 24, 2020",0.00614
Thailand,THA,"Apr 25, 2020",0.00614
Thailand,THA,"Apr 26, 2020",0.00814
Thailand,THA,"Apr 27, 2020",0.00814
Thailand,THA,"Apr 28, 2020",0.01429
Thailand,THA,"Apr 29, 2020",0.01229
Thailand,THA,"Apr 30, 2020",0.00814
Thailand,THA,"May 1, 2020",0.00814
Thailand,THA,"May 2, 2020",0.00814
Thailand,THA,"May 3, 2020",0.00614
Thailand,THA,"May 4, 2020",0.00614
Thailand,THA,"May 5, 2020",0
Thailand,THA,"May 6, 2020",0
Thailand,THA,"May 7, 2020",0.002
Thailand,THA,"May 8, 2020",0.002
Thailand,THA,"May 9, 2020",0.002
Thailand,THA,"May 10, 2020",0.004
Thailand,THA,"May 11, 2020",0.004
Thailand,THA,"May 12, 2020",0.004
Thailand,THA,"May 13, 2020",0.004
Thailand,THA,"May 14, 2020",0.002
Thailand,THA,"May 15, 2020",0.002
Thailand,THA,"May 16, 2020",0.002
Thailand,THA,"May 17, 2020",0
Thailand,THA,"May 18, 2020",0
Thailand,THA,"May 19, 2020",0
Thailand,THA,"May 20, 2020",0
Thailand,THA,"May 21, 2020",0
Thailand,THA,"May 22, 2020",0
Thailand,THA,"May 23, 2020",0
Thailand,THA,"May 24, 2020",0
Thailand,THA,"May 25, 2020",0.002
Thailand,THA,"May 26, 2020",0.002
Thailand,THA,"May 27, 2020",0.002
Thailand,THA,"May 28, 2020",0.002
Thailand,THA,"May 29, 2020",0.002
Thailand,THA,"May 30, 2020",0.002
Thailand,THA,"May 31, 2020",0.002
Thailand,THA,"Jun 1, 2020",0
Thailand,THA,"Jun 2, 2020",0
Thailand,THA,"Jun 3, 2020",0.002
Thailand,THA,"Jun 4, 2020",0.002
Thailand,THA,"Jun 5, 2020",0.002
Thailand,THA,"Jun 6, 2020",0.002
Thailand,THA,"Jun 7, 2020",0.002
Thailand,THA,"Jun 8, 2020",0.002
Thailand,THA,"Jun 9, 2020",0.002
Thailand,THA,"Jun 10, 2020",0
Thailand,THA,"Jun 11, 2020",0
Thailand,THA,"Jun 12, 2020",0
Thailand,THA,"Jun 13, 2020",0
Thailand,THA,"Jun 14, 2020",0
Thailand,THA,"Jun 15, 2020",0
Thailand,THA,"Jun 16, 2020",0
Thailand,THA,"Jun 17, 2020",0
Thailand,THA,"Jun 18, 2020",0
Thailand,THA,"Jun 19, 2020",0
Thailand,THA,"Jun 20, 2020",0
Thailand,THA,"Jun 21, 2020",0
Thailand,THA,"Jun 22, 2020",0
Thailand,THA,"Jun 23, 2020",0
Thailand,THA,"Jun 24, 2020",0
Thailand,THA,"Jun 25, 2020",0
Thailand,THA,"Jun 26, 2020",0
Thailand,THA,"Jun 27, 2020",0
Thailand,THA,"Jun 28, 2020",0
Thailand,THA,"Jun 29, 2020",0
Thailand,THA,"Jun 30, 2020",0
Thailand,THA,"Jul 1, 2020",0
Thailand,THA,"Jul 2, 2020",0
Thailand,THA,"Jul 3, 2020",0
Thailand,THA,"Jul 4, 2020",0
Timor,TLS,"Mar 24, 2020",0
Timor,TLS,"Mar 25, 2020",0
Timor,TLS,"Mar 26, 2020",0
Timor,TLS,"Mar 27, 2020",0
Timor,TLS,"Mar 28, 2020",0
Timor,TLS,"Mar 29, 2020",0
Timor,TLS,"Mar 30, 2020",0
Timor,TLS,"Mar 31, 2020",0
Timor,TLS,"Apr 1, 2020",0
Timor,TLS,"Apr 2, 2020",0
Timor,TLS,"Apr 3, 2020",0
Timor,TLS,"Apr 4, 2020",0
Timor,TLS,"Apr 5, 2020",0
Timor,TLS,"Apr 6, 2020",0
Timor,TLS,"Apr 7, 2020",0
Timor,TLS,"Apr 8, 2020",0
Timor,TLS,"Apr 9, 2020",0
Timor,TLS,"Apr 10, 2020",0
Timor,TLS,"Apr 11, 2020",0
Timor,TLS,"Apr 12, 2020",0
Timor,TLS,"Apr 13, 2020",0
Timor,TLS,"Apr 14, 2020",0
Timor,TLS,"Apr 15, 2020",0
Timor,TLS,"Apr 16, 2020",0
Timor,TLS,"Apr 17, 2020",0
Timor,TLS,"Apr 18, 2020",0
Timor,TLS,"Apr 19, 2020",0
Timor,TLS,"Apr 20, 2020",0
Timor,TLS,"Apr 21, 2020",0
Timor,TLS,"Apr 22, 2020",0
Timor,TLS,"Apr 23, 2020",0
Timor,TLS,"Apr 24, 2020",0
Timor,TLS,"Apr 25, 2020",0
Timor,TLS,"Apr 26, 2020",0
Timor,TLS,"Apr 27, 2020",0
Timor,TLS,"Apr 28, 2020",0
Timor,TLS,"Apr 29, 2020",0
Timor,TLS,"Apr 30, 2020",0
Timor,TLS,"May 1, 2020",0
Timor,TLS,"May 2, 2020",0
Timor,TLS,"May 3, 2020",0
Timor,TLS,"May 4, 2020",0
Timor,TLS,"May 5, 2020",0
Timor,TLS,"May 6, 2020",0
Timor,TLS,"May 7, 2020",0
Timor,TLS,"May 8, 2020",0
Timor,TLS,"May 9, 2020",0
Timor,TLS,"May 10, 2020",0
Timor,TLS,"May 11, 2020",0
Timor,TLS,"May 12, 2020",0
Timor,TLS,"May 13, 2020",0
Timor,TLS,"May 14, 2020",0
Timor,TLS,"May 15, 2020",0
Timor,TLS,"May 16, 2020",0
Timor,TLS,"May 17, 2020",0
Timor,TLS,"May 18, 2020",0
Timor,TLS,"May 19, 2020",0
Timor,TLS,"May 20, 2020",0
Timor,TLS,"May 21, 2020",0
Timor,TLS,"May 22, 2020",0
Timor,TLS,"May 23, 2020",0
Timor,TLS,"May 24, 2020",0
Timor,TLS,"May 25, 2020",0
Timor,TLS,"May 26, 2020",0
Timor,TLS,"May 27, 2020",0
Timor,TLS,"May 28, 2020",0
Timor,TLS,"May 29, 2020",0
Timor,TLS,"May 30, 2020",0
Timor,TLS,"May 31, 2020",0
Timor,TLS,"Jun 1, 2020",0
Timor,TLS,"Jun 2, 2020",0
Timor,TLS,"Jun 3, 2020",0
Timor,TLS,"Jun 4, 2020",0
Timor,TLS,"Jun 5, 2020",0
Timor,TLS,"Jun 6, 2020",0
Timor,TLS,"Jun 7, 2020",0
Timor,TLS,"Jun 8, 2020",0
Timor,TLS,"Jun 9, 2020",0
Timor,TLS,"Jun 10, 2020",0
Timor,TLS,"Jun 11, 2020",0
Timor,TLS,"Jun 12, 2020",0
Timor,TLS,"Jun 13, 2020",0
Timor,TLS,"Jun 14, 2020",0
Timor,TLS,"Jun 15, 2020",0
Timor,TLS,"Jun 16, 2020",0
Timor,TLS,"Jun 17, 2020",0
Timor,TLS,"Jun 18, 2020",0
Timor,TLS,"Jun 19, 2020",0
Timor,TLS,"Jun 20, 2020",0
Timor,TLS,"Jun 21, 2020",0
Timor,TLS,"Jun 22, 2020",0
Timor,TLS,"Jun 23, 2020",0
Timor,TLS,"Jun 24, 2020",0
Timor,TLS,"Jun 25, 2020",0
Timor,TLS,"Jun 26, 2020",0
Timor,TLS,"Jun 27, 2020",0
Timor,TLS,"Jun 28, 2020",0
Timor,TLS,"Jun 29, 2020",0
Timor,TLS,"Jun 30, 2020",0
Timor,TLS,"Jul 1, 2020",0
Timor,TLS,"Jul 2, 2020",0
Timor,TLS,"Jul 3, 2020",0
Timor,TLS,"Jul 4, 2020",0
Togo,TGO,"Mar 17, 2020",0
Togo,TGO,"Mar 18, 2020",0
Togo,TGO,"Mar 19, 2020",0
Togo,TGO,"Mar 20, 2020",0
Togo,TGO,"Mar 21, 2020",0
Togo,TGO,"Mar 22, 2020",0
Togo,TGO,"Mar 23, 2020",0
Togo,TGO,"Mar 24, 2020",0
Togo,TGO,"Mar 25, 2020",0
Togo,TGO,"Mar 26, 2020",0
Togo,TGO,"Mar 27, 2020",0
Togo,TGO,"Mar 28, 2020",0.01729
Togo,TGO,"Mar 29, 2020",0.01729
Togo,TGO,"Mar 30, 2020",0.01729
Togo,TGO,"Mar 31, 2020",0.01729
Togo,TGO,"Apr 1, 2020",0.01729
Togo,TGO,"Apr 2, 2020",0.03457
Togo,TGO,"Apr 3, 2020",0.03457
Togo,TGO,"Apr 4, 2020",0.03457
Togo,TGO,"Apr 5, 2020",0.03457
Togo,TGO,"Apr 6, 2020",0.03457
Togo,TGO,"Apr 7, 2020",0.03457
Togo,TGO,"Apr 8, 2020",0.03457
Togo,TGO,"Apr 9, 2020",0.01729
Togo,TGO,"Apr 10, 2020",0.01729
Togo,TGO,"Apr 11, 2020",0
Togo,TGO,"Apr 12, 2020",0
Togo,TGO,"Apr 13, 2020",0
Togo,TGO,"Apr 14, 2020",0
Togo,TGO,"Apr 15, 2020",0
Togo,TGO,"Apr 16, 2020",0
Togo,TGO,"Apr 17, 2020",0.03457
Togo,TGO,"Apr 18, 2020",0.03457
Togo,TGO,"Apr 19, 2020",0.03457
Togo,TGO,"Apr 20, 2020",0.03457
Togo,TGO,"Apr 21, 2020",0.05186
Togo,TGO,"Apr 22, 2020",0.05186
Togo,TGO,"Apr 23, 2020",0.05186
Togo,TGO,"Apr 24, 2020",0.01729
Togo,TGO,"Apr 25, 2020",0.01729
Togo,TGO,"Apr 26, 2020",0.01729
Togo,TGO,"Apr 27, 2020",0.01729
Togo,TGO,"Apr 28, 2020",0
Togo,TGO,"Apr 29, 2020",0
Togo,TGO,"Apr 30, 2020",0.01729
Togo,TGO,"May 1, 2020",0.05186
Togo,TGO,"May 2, 2020",0.05186
Togo,TGO,"May 3, 2020",0.05186
Togo,TGO,"May 4, 2020",0.05186
Togo,TGO,"May 5, 2020",0.05186
Togo,TGO,"May 6, 2020",0.05186
Togo,TGO,"May 7, 2020",0.03457
Togo,TGO,"May 8, 2020",0
Togo,TGO,"May 9, 2020",0.01729
Togo,TGO,"May 10, 2020",0.01729
Togo,TGO,"May 11, 2020",0.03457
Togo,TGO,"May 12, 2020",0.03457
Togo,TGO,"May 13, 2020",0.03457
Togo,TGO,"May 14, 2020",0.03457
Togo,TGO,"May 15, 2020",0.03457
Togo,TGO,"May 16, 2020",0.01729
Togo,TGO,"May 17, 2020",0.01729
Togo,TGO,"May 18, 2020",0
Togo,TGO,"May 19, 2020",0.01729
Togo,TGO,"May 20, 2020",0.01729
Togo,TGO,"May 21, 2020",0.01729
Togo,TGO,"May 22, 2020",0.01729
Togo,TGO,"May 23, 2020",0.01729
Togo,TGO,"May 24, 2020",0.01729
Togo,TGO,"May 25, 2020",0.01729
Togo,TGO,"May 26, 2020",0.01729
Togo,TGO,"May 27, 2020",0.01729
Togo,TGO,"May 28, 2020",0.01729
Togo,TGO,"May 29, 2020",0.01729
Togo,TGO,"May 30, 2020",0.01729
Togo,TGO,"May 31, 2020",0.01729
Togo,TGO,"Jun 1, 2020",0.01729
Togo,TGO,"Jun 2, 2020",0
Togo,TGO,"Jun 3, 2020",0
Togo,TGO,"Jun 4, 2020",0
Togo,TGO,"Jun 5, 2020",0
Togo,TGO,"Jun 6, 2020",0
Togo,TGO,"Jun 7, 2020",0
Togo,TGO,"Jun 8, 2020",0
Togo,TGO,"Jun 9, 2020",0
Togo,TGO,"Jun 10, 2020",0
Togo,TGO,"Jun 11, 2020",0
Togo,TGO,"Jun 12, 2020",0
Togo,TGO,"Jun 13, 2020",0
Togo,TGO,"Jun 14, 2020",0
Togo,TGO,"Jun 15, 2020",0
Togo,TGO,"Jun 16, 2020",0
Togo,TGO,"Jun 17, 2020",0
Togo,TGO,"Jun 18, 2020",0
Togo,TGO,"Jun 19, 2020",0
Togo,TGO,"Jun 20, 2020",0
Togo,TGO,"Jun 21, 2020",0
Togo,TGO,"Jun 22, 2020",0
Togo,TGO,"Jun 23, 2020",0
Togo,TGO,"Jun 24, 2020",0
Togo,TGO,"Jun 25, 2020",0.01729
Togo,TGO,"Jun 26, 2020",0.01729
Togo,TGO,"Jun 27, 2020",0.01729
Togo,TGO,"Jun 28, 2020",0.01729
Togo,TGO,"Jun 29, 2020",0.01729
Togo,TGO,"Jun 30, 2020",0.01729
Togo,TGO,"Jul 1, 2020",0.01729
Togo,TGO,"Jul 2, 2020",0
Togo,TGO,"Jul 3, 2020",0
Togo,TGO,"Jul 4, 2020",0
Trinidad and Tobago,TTO,"Mar 15, 2020",0
Trinidad and Tobago,TTO,"Mar 16, 2020",0
Trinidad and Tobago,TTO,"Mar 17, 2020",0
Trinidad and Tobago,TTO,"Mar 18, 2020",0
Trinidad and Tobago,TTO,"Mar 19, 2020",0
Trinidad and Tobago,TTO,"Mar 20, 2020",0
Trinidad and Tobago,TTO,"Mar 21, 2020",0
Trinidad and Tobago,TTO,"Mar 22, 2020",0
Trinidad and Tobago,TTO,"Mar 23, 2020",0
Trinidad and Tobago,TTO,"Mar 24, 2020",0
Trinidad and Tobago,TTO,"Mar 25, 2020",0
Trinidad and Tobago,TTO,"Mar 26, 2020",0.10214
Trinidad and Tobago,TTO,"Mar 27, 2020",0.10214
Trinidad and Tobago,TTO,"Mar 28, 2020",0.20429
Trinidad and Tobago,TTO,"Mar 29, 2020",0.20429
Trinidad and Tobago,TTO,"Mar 30, 2020",0.30643
Trinidad and Tobago,TTO,"Mar 31, 2020",0.30643
Trinidad and Tobago,TTO,"Apr 1, 2020",0.30643
Trinidad and Tobago,TTO,"Apr 2, 2020",0.40843
Trinidad and Tobago,TTO,"Apr 3, 2020",0.51057
Trinidad and Tobago,TTO,"Apr 4, 2020",0.40843
Trinidad and Tobago,TTO,"Apr 5, 2020",0.40843
Trinidad and Tobago,TTO,"Apr 6, 2020",0.40843
Trinidad and Tobago,TTO,"Apr 7, 2020",0.51057
Trinidad and Tobago,TTO,"Apr 8, 2020",0.51057
Trinidad and Tobago,TTO,"Apr 9, 2020",0.30643
Trinidad and Tobago,TTO,"Apr 10, 2020",0.20429
Trinidad and Tobago,TTO,"Apr 11, 2020",0.20429
Trinidad and Tobago,TTO,"Apr 12, 2020",0.20429
Trinidad and Tobago,TTO,"Apr 13, 2020",0.10214
Trinidad and Tobago,TTO,"Apr 14, 2020",0
Trinidad and Tobago,TTO,"Apr 15, 2020",0
Trinidad and Tobago,TTO,"Apr 16, 2020",0
Trinidad and Tobago,TTO,"Apr 17, 2020",0
Trinidad and Tobago,TTO,"Apr 18, 2020",0
Trinidad and Tobago,TTO,"Apr 19, 2020",0
Trinidad and Tobago,TTO,"Apr 20, 2020",0
Trinidad and Tobago,TTO,"Apr 21, 2020",0
Trinidad and Tobago,TTO,"Apr 22, 2020",0
Trinidad and Tobago,TTO,"Apr 23, 2020",0
Trinidad and Tobago,TTO,"Apr 24, 2020",0
Trinidad and Tobago,TTO,"Apr 25, 2020",0
Trinidad and Tobago,TTO,"Apr 26, 2020",0
Trinidad and Tobago,TTO,"Apr 27, 2020",0
Trinidad and Tobago,TTO,"Apr 28, 2020",0
Trinidad and Tobago,TTO,"Apr 29, 2020",0
Trinidad and Tobago,TTO,"Apr 30, 2020",0
Trinidad and Tobago,TTO,"May 1, 2020",0
Trinidad and Tobago,TTO,"May 2, 2020",0
Trinidad and Tobago,TTO,"May 3, 2020",0
Trinidad and Tobago,TTO,"May 4, 2020",0
Trinidad and Tobago,TTO,"May 5, 2020",0
Trinidad and Tobago,TTO,"May 6, 2020",0
Trinidad and Tobago,TTO,"May 7, 2020",0
Trinidad and Tobago,TTO,"May 8, 2020",0
Trinidad and Tobago,TTO,"May 9, 2020",0
Trinidad and Tobago,TTO,"May 10, 2020",0
Trinidad and Tobago,TTO,"May 11, 2020",0
Trinidad and Tobago,TTO,"May 12, 2020",0
Trinidad and Tobago,TTO,"May 13, 2020",0
Trinidad and Tobago,TTO,"May 14, 2020",0
Trinidad and Tobago,TTO,"May 15, 2020",0
Trinidad and Tobago,TTO,"May 16, 2020",0
Trinidad and Tobago,TTO,"May 17, 2020",0
Trinidad and Tobago,TTO,"May 18, 2020",0
Trinidad and Tobago,TTO,"May 19, 2020",0
Trinidad and Tobago,TTO,"May 20, 2020",0
Trinidad and Tobago,TTO,"May 21, 2020",0
Trinidad and Tobago,TTO,"May 22, 2020",0
Trinidad and Tobago,TTO,"May 23, 2020",0
Trinidad and Tobago,TTO,"May 24, 2020",0
Trinidad and Tobago,TTO,"May 25, 2020",0
Trinidad and Tobago,TTO,"May 26, 2020",0
Trinidad and Tobago,TTO,"May 27, 2020",0
Trinidad and Tobago,TTO,"May 28, 2020",0
Trinidad and Tobago,TTO,"May 29, 2020",0
Trinidad and Tobago,TTO,"May 30, 2020",0
Trinidad and Tobago,TTO,"May 31, 2020",0
Trinidad and Tobago,TTO,"Jun 1, 2020",0
Trinidad and Tobago,TTO,"Jun 2, 2020",0
Trinidad and Tobago,TTO,"Jun 3, 2020",0
Trinidad and Tobago,TTO,"Jun 4, 2020",0
Trinidad and Tobago,TTO,"Jun 5, 2020",0
Trinidad and Tobago,TTO,"Jun 6, 2020",0
Trinidad and Tobago,TTO,"Jun 7, 2020",0
Trinidad and Tobago,TTO,"Jun 8, 2020",0
Trinidad and Tobago,TTO,"Jun 9, 2020",0
Trinidad and Tobago,TTO,"Jun 10, 2020",0
Trinidad and Tobago,TTO,"Jun 11, 2020",0
Trinidad and Tobago,TTO,"Jun 12, 2020",0
Trinidad and Tobago,TTO,"Jun 13, 2020",0
Trinidad and Tobago,TTO,"Jun 14, 2020",0
Trinidad and Tobago,TTO,"Jun 15, 2020",0
Trinidad and Tobago,TTO,"Jun 16, 2020",0
Trinidad and Tobago,TTO,"Jun 17, 2020",0
Trinidad and Tobago,TTO,"Jun 18, 2020",0
Trinidad and Tobago,TTO,"Jun 19, 2020",0
Trinidad and Tobago,TTO,"Jun 20, 2020",0
Trinidad and Tobago,TTO,"Jun 21, 2020",0
Trinidad and Tobago,TTO,"Jun 22, 2020",0
Trinidad and Tobago,TTO,"Jun 23, 2020",0
Trinidad and Tobago,TTO,"Jun 24, 2020",0
Trinidad and Tobago,TTO,"Jun 25, 2020",0
Trinidad and Tobago,TTO,"Jun 26, 2020",0
Trinidad and Tobago,TTO,"Jun 27, 2020",0
Trinidad and Tobago,TTO,"Jun 28, 2020",0
Trinidad and Tobago,TTO,"Jun 29, 2020",0
Trinidad and Tobago,TTO,"Jun 30, 2020",0
Trinidad and Tobago,TTO,"Jul 1, 2020",0
Trinidad and Tobago,TTO,"Jul 2, 2020",0
Trinidad and Tobago,TTO,"Jul 3, 2020",0
Trinidad and Tobago,TTO,"Jul 4, 2020",0
Tunisia,TUN,"Mar 12, 2020",0
Tunisia,TUN,"Mar 13, 2020",0
Tunisia,TUN,"Mar 14, 2020",0
Tunisia,TUN,"Mar 15, 2020",0
Tunisia,TUN,"Mar 16, 2020",0
Tunisia,TUN,"Mar 17, 2020",0
Tunisia,TUN,"Mar 18, 2020",0
Tunisia,TUN,"Mar 19, 2020",0
Tunisia,TUN,"Mar 20, 2020",0
Tunisia,TUN,"Mar 21, 2020",0.01214
Tunisia,TUN,"Mar 22, 2020",0.01214
Tunisia,TUN,"Mar 23, 2020",0.03629
Tunisia,TUN,"Mar 24, 2020",0.03629
Tunisia,TUN,"Mar 25, 2020",0.03629
Tunisia,TUN,"Mar 26, 2020",0.06043
Tunisia,TUN,"Mar 27, 2020",0.06043
Tunisia,TUN,"Mar 28, 2020",0.06043
Tunisia,TUN,"Mar 29, 2020",0.06043
Tunisia,TUN,"Mar 30, 2020",0.06043
Tunisia,TUN,"Mar 31, 2020",0.06043
Tunisia,TUN,"Apr 1, 2020",0.07257
Tunisia,TUN,"Apr 2, 2020",0.06057
Tunisia,TUN,"Apr 3, 2020",0.09686
Tunisia,TUN,"Apr 4, 2020",0.08471
Tunisia,TUN,"Apr 5, 2020",0.14514
Tunisia,TUN,"Apr 6, 2020",0.13314
Tunisia,TUN,"Apr 7, 2020",0.16943
Tunisia,TUN,"Apr 8, 2020",0.15729
Tunisia,TUN,"Apr 9, 2020",0.15729
Tunisia,TUN,"Apr 10, 2020",0.14514
Tunisia,TUN,"Apr 11, 2020",0.14514
Tunisia,TUN,"Apr 12, 2020",0.121
Tunisia,TUN,"Apr 13, 2020",0.14514
Tunisia,TUN,"Apr 14, 2020",0.14514
Tunisia,TUN,"Apr 15, 2020",0.14514
Tunisia,TUN,"Apr 16, 2020",0.14514
Tunisia,TUN,"Apr 17, 2020",0.14514
Tunisia,TUN,"Apr 18, 2020",0.14514
Tunisia,TUN,"Apr 19, 2020",0.10886
Tunisia,TUN,"Apr 20, 2020",0.08471
Tunisia,TUN,"Apr 21, 2020",0.04843
Tunisia,TUN,"Apr 22, 2020",0.04843
Tunisia,TUN,"Apr 23, 2020",0.03629
Tunisia,TUN,"Apr 24, 2020",0.01214
Tunisia,TUN,"Apr 25, 2020",0.01214
Tunisia,TUN,"Apr 26, 2020",0.01214
Tunisia,TUN,"Apr 27, 2020",0
Tunisia,TUN,"Apr 28, 2020",0.01214
Tunisia,TUN,"Apr 29, 2020",0.02429
Tunisia,TUN,"Apr 30, 2020",0.02429
Tunisia,TUN,"May 1, 2020",0.02429
Tunisia,TUN,"May 2, 2020",0.03643
Tunisia,TUN,"May 3, 2020",0.04857
Tunisia,TUN,"May 4, 2020",0.04857
Tunisia,TUN,"May 5, 2020",0.04857
Tunisia,TUN,"May 6, 2020",0.03643
Tunisia,TUN,"May 7, 2020",0.03643
Tunisia,TUN,"May 8, 2020",0.04857
Tunisia,TUN,"May 9, 2020",0.04857
Tunisia,TUN,"May 10, 2020",0.03643
Tunisia,TUN,"May 11, 2020",0.03643
Tunisia,TUN,"May 12, 2020",0.02429
